,Age,Gender,Marital status,Race status,Birth,Language,Occupation,Income (K),ec
15066,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",472,1322
14396,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",12,1322
10721,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",570,1322
10450,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",364,1322
12891,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",485,1322
9431,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",964,1322
13842,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",511,1322
10821,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",1,1322
14157,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",483,1322
14502,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",570,1322
14392,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",476,1322
10309,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",230,1322
14838,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",524,1322
10328,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",476,1322
11021,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",413,1322
14962,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",403,1322
11088,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",411,1322
9345,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",460,1322
9967,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",470,1322
11779,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",512,1322
12441,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",365,1322
11574,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",460,1322
12883,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",570,1322
10800,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",485,1322
11188,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",403,1322
11416,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",395,1322
9421,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",411,1322
10938,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",406,1322
11284,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",512,1322
14818,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",962,1322
15282,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",500,1322
10290,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",586,1322
14927,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",476,1322
9912,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",962,1322
13758,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",215,1322
11928,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",411,1322
10594,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",451,1322
13771,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",254,1322
9973,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",282,1322
11844,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",570,1322
11383,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",476,1322
11239,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",411,1322
10322,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",472,1322
12013,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",476,1322
10355,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",472,1322
10644,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",581,1322
10865,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",432,1322
10885,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",196,1322
11910,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",435,1322
12068,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",512,1322
12381,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",830,1322
10760,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",830,1322
10245,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",230,1322
12515,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",41,1322
15345,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",215,1322
13186,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",460,1322
14766,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",406,1322
15065,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",561,1322
11736,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",470,1322
14489,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",642,1322
13574,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",586,1322
11300,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",451,1322
11640,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",540,1322
9629,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",472,1322
14537,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",422,1322
13007,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",283,1322
15301,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",411,1322
14786,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",385,1322
9395,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",472,1322
15151,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",516,1322
15216,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",403,1322
13816,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",500,1322
9765,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",474,1322
14357,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",202,1322
9889,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",472,1322
11961,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",460,1322
14476,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",492,1322
10844,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",743,1322
11160,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",476,1322
15192,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",406,1322
14791,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",913,1322
13367,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",394,1322
11772,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",913,1322
11128,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",422,1322
11950,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",830,1322
14564,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",514,1322
12816,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",500,1322
9863,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",512,1322
10503,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",11,1322
11787,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",425,1322
11623,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",476,1322
14569,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",524,1322
11645,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",476,1322
13058,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",405,1322
14666,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",476,1322
12119,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",364,1322
10682,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",476,1322
10927,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",405,1322
9952,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",451,1322
11735,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",500,1322
10694,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",516,1322
14663,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",231,1322
12445,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",472,1322
9578,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",406,1322
15198,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",531,1322
11566,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",282,1322
10822,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",540,1322
13657,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",472,1322
10679,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",233,1322
15165,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",291,1322
11093,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",512,1322
15270,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",983,1322
14536,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",472,1322
11418,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",402,1322
10302,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",360,1322
13575,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",405,1322
15018,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",992,1322
15074,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",12,1322
9818,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",411,1322
12597,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",570,1322
13886,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",476,1322
14365,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",896,1322
14618,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",962,1322
14507,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",562,1322
11656,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",454,1322
9643,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",554,1322
11153,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",422,1322
14485,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",411,1322
14475,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",512,1322
12708,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",440,1322
11653,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",460,1322
12790,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",202,1322
14863,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",460,1322
10249,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",570,1322
12429,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",2,1322
10704,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",280,1322
10394,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",464,1322
9915,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",360,1322
14134,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",411,1322
12281,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",411,1322
10023,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",880,1322
14550,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",254,1322
14234,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",540,1322
10351,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",582,1322
9709,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",500,1322
15243,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",460,1322
9673,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",476,1322
11344,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",962,1322
10037,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",411,1322
9700,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",472,1322
9514,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",830,1322
11765,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",411,1322
10401,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",341,1322
14796,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",174,1322
17068,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",580,1322
18212,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",403,1322
19445,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",524,1322
19237,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",533,1322
18277,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",540,1322
18446,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",340,1322
18854,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",500,1322
17237,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",411,1322
18445,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",411,1322
18053,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",555,1322
18646,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",341,1322
19779,"[""16"" - ""43""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""6""]","[""1"" - ""2""]","[""0"" - ""8""]",254,1322
