,Age,Gender,Marital status,Race status,Birth,Language,Occupation,Income (K),ec
16876,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",570,1620
11385,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",365,1620
16684,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",206,1620
13519,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",524,1620
12690,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",422,1620
13049,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",22,1620
17186,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",512,1620
7450,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",581,1620
19189,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",80,1620
12439,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",360,1620
9099,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",500,1620
15494,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",254,1620
3917,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",495,1620
11540,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",402,1620
19222,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",422,1620
7798,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",570,1620
17610,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",524,1620
18581,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",874,1620
11166,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",43,1620
12286,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",500,1620
10710,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",570,1620
19967,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",43,1620
6370,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",500,1620
13061,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",563,1620
18954,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",215,1620
16797,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",524,1620
14240,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",461,1620
17073,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",373,1620
19673,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",523,1620
9047,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",562,1620
5202,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",772,1620
4925,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",512,1620
16545,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",411,1620
18761,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",512,1620
17245,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",470,1620
11058,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",403,1620
14187,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",412,1620
18434,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",512,1620
12927,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",254,1620
9454,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",500,1620
15698,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",2,1620
15431,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",13,1620
12660,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",484,1620
14147,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",570,1620
15708,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",62,1620
16519,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",962,1620
9925,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",963,1620
12996,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",502,1620
16980,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",423,1620
19153,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",202,1620
9868,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",512,1620
8996,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",451,1620
5773,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",874,1620
789,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",41,1620
17168,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",540,1620
6414,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",80,1620
17030,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",460,1620
14266,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",43,1620
2957,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",392,1620
1526,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",586,1620
1214,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",570,1620
6780,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",880,1620
16673,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",122,1620
756,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",642,1620
16855,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",500,1620
8886,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",360,1620
17203,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",500,1620
15536,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",435,1620
19851,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",540,1620
5267,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",570,1620
2324,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",41,1620
9850,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",404,1620
12539,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",512,1620
12317,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",461,1620
13858,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",23,1620
10712,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",401,1620
10676,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",540,1620
18744,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",502,1620
10065,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",540,1620
15727,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",524,1620
9696,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",524,1620
14153,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",13,1620
486,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",593,1620
15035,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",394,1620
11051,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",964,1620
12324,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",230,1620
19022,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",351,1620
11382,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",460,1620
9619,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",364,1620
15411,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",12,1620
13698,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",500,1620
7445,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",832,1620
13687,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",53,1620
14585,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",460,1620
9826,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",12,1620
10345,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",500,1620
13017,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",524,1620
11800,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",483,1620
9886,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",500,1620
18826,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",331,1620
11052,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",405,1620
13479,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",423,1620
9656,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",500,1620
13013,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",570,1620
17072,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",472,1620
14470,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",912,1620
11571,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",512,1620
9636,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",610,1620
16719,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",403,1620
11032,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",476,1620
14027,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",524,1620
14474,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",460,1620
14231,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",500,1620
10628,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",580,1620
11510,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",254,1620
11370,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",562,1620
19424,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",313,1620
13475,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",524,1620
13136,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",401,1620
11397,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",52,1620
16132,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",423,1620
14416,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",562,1620
12071,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",283,1620
12122,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",770,1620
18947,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",214,1620
3649,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",460,1620
17352,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",14,1620
40,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",570,1620
7784,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",511,1620
16793,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",541,1620
18350,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",820,1620
5069,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",263,1620
10321,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",313,1620
15972,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",772,1620
5353,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",570,1620
15889,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",586,1620
7055,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",351,1620
10468,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",512,1620
18748,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",570,1620
14015,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",91,1620
15651,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",41,1620
10834,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",512,1620
14310,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",401,1620
10586,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",500,1620
16219,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",476,1620
11097,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",512,1620
18835,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",581,1620
16276,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",581,1620
14368,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",364,1620
16966,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",41,1620
18012,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",962,1620
15749,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",476,1620
17718,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",402,1620
14957,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",586,1620
10482,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",402,1620
4740,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",330,1620
12606,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",313,1620
19322,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",482,1620
17789,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",80,1620
11827,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",254,1620
13134,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",570,1620
12534,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",562,1620
15592,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",570,1620
18551,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",341,1620
19173,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",593,1620
17611,"[""43"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""12"" - ""710""]","[""1"" - ""2""]","[""0"" - ""8""]",531,1620
